#obliquity variation, mean global temp variation, ice fraction variation, global albedo variation, ice distribution (free, caps, belt, snowball), max f_ice, min_fice
39,21,26.02,4.09,0.192,0.032,1,0,0.192,0.000
39,23,26.78,4.08,0.199,0.032,1,0,0.199,0.000
39,24,27.18,4.14,0.199,0.031,1,0,0.199,0.000
39,25,27.60,4.18,0.205,0.032,1,0,0.205,0.000
39,26,28.02,4.30,0.205,0.032,1,0,0.205,0.000
39,27,28.46,4.14,0.205,0.032,1,0,0.205,0.000
39,28,28.92,4.26,0.212,0.032,1,0,0.212,0.000
39,29,29.38,4.34,0.212,0.033,1,0,0.212,0.000
39,31,30.37,4.37,0.219,0.033,1,0,0.219,0.000
39,30,29.87,4.35,0.219,0.033,1,0,0.219,0.000
39,33,31.43,4.46,0.225,0.033,1,0,0.225,0.000
39,34,31.98,4.45,0.232,0.034,1,0,0.232,0.000
39,35,32.56,4.56,0.232,0.033,1,0,0.232,0.000
39,32,30.89,4.40,0.219,0.033,1,0,0.219,0.000
39,36,33.15,4.58,0.232,0.034,1,0,0.232,0.000
38,1,20.27,40.00,1.000,0.300,3,3,1.000,1.000
39,37,33.77,4.58,0.239,0.034,1,0,0.239,0.000
39,38,34.41,4.67,0.245,0.034,1,0,0.245,0.000
39,40,35.75,4.70,0.252,0.034,1,0,0.252,0.000
39,39,35.07,4.62,0.245,0.034,1,0,0.245,0.000
39,41,36.46,4.72,0.252,0.035,1,0,0.252,0.000
39,44,38.76,4.83,0.258,0.035,1,0,0.258,0.000
39,42,37.20,4.72,0.252,0.034,1,0,0.252,0.000
39,43,37.97,4.83,0.258,0.035,1,0,0.258,0.000
39,45,39.57,4.87,0.258,0.035,1,0,0.258,0.000
39,46,40.42,4.95,0.265,0.035,1,0,0.265,0.000
39,47,41.30,4.92,0.265,0.035,1,0,0.265,0.000
39,48,41.09,4.88,0.265,0.035,1,0,0.265,0.000
39,49,40.30,4.95,0.265,0.036,1,0,0.265,0.000
39,50,39.49,4.95,0.265,0.035,1,0,0.265,0.000
39,51,38.67,4.95,0.265,0.036,1,0,0.265,0.000
39,53,36.95,4.93,0.252,0.035,1,0,0.252,0.000
39,54,36.07,4.91,0.252,0.035,1,0,0.252,0.000
39,52,37.82,4.90,0.258,0.035,1,0,0.258,0.000
39,55,35.17,4.88,0.252,0.035,1,0,0.252,0.000
39,56,34.26,4.88,0.245,0.035,1,0,0.245,0.000
39,59,31.48,4.66,0.225,0.034,1,0,0.225,0.000
39,69,23.05,3.74,0.146,0.030,1,0,0.146,0.000
39,63,27.82,4.33,0.199,0.032,1,0,0.199,0.000
39,64,26.95,4.27,0.192,0.032,1,0,0.192,0.000
39,70,22.40,3.62,0.133,0.029,0,1,0.133,0.000
39,66,25.28,4.05,0.172,0.031,1,0,0.172,0.000
39,57,33.34,4.78,0.239,0.035,1,0,0.239,0.000
39,67,24.50,3.87,0.166,0.031,1,0,0.166,0.000
39,62,28.71,4.48,0.212,0.033,1,0,0.212,0.000
39,65,26.10,4.16,0.186,0.031,1,0,0.186,0.000
39,61,29.63,4.52,0.212,0.033,1,0,0.212,0.000
39,71,21.80,3.52,0.119,0.029,0,1,0.119,0.000
39,60,30.55,4.64,0.225,0.034,1,0,0.225,0.000
39,68,23.75,3.86,0.159,0.030,1,0,0.159,0.000
39,58,32.40,4.69,0.239,0.034,1,0,0.239,0.000
39,72,21.26,3.46,0.113,0.029,0,1,0.113,0.000
39,80,19.09,2.59,0.007,0.019,0,1,0.007,0.000
39,81,19.08,2.06,0.000,0.016,0,0,0.000,0.000
39,79,19.14,2.89,0.027,0.022,0,1,0.027,0.000
39,82,19.14,1.14,0.000,0.013,0,0,0.000,0.000
39,83,19.23,1.20,0.000,0.014,0,0,0.000,0.000
39,84,19.37,1.25,0.000,0.014,0,0,0.000,0.000
39,78,19.27,3.05,0.040,0.024,0,1,0.040,0.000
39,85,19.56,1.29,0.000,0.014,0,0,0.000,0.000
39,86,19.79,1.33,0.000,0.015,0,0,0.000,0.000
39,77,19.44,3.16,0.053,0.025,0,1,0.053,0.000
39,87,20.05,1.42,0.000,0.015,0,0,0.000,0.000
39,89,20.66,1.49,0.000,0.016,0,0,0.000,0.000
39,88,20.34,1.45,0.000,0.015,0,0,0.000,0.000
39,76,19.68,3.26,0.066,0.026,0,1,0.066,0.000
39,73,20.77,3.40,0.099,0.029,0,1,0.099,0.000
39,90,21.00,1.55,0.000,0.016,0,0,0.000,0.000
39,75,19.98,3.33,0.073,0.027,0,1,0.073,0.000
39,74,20.35,3.34,0.086,0.027,0,1,0.086,0.000
39,92,21.74,1.63,0.000,0.017,0,0,0.000,0.000
39,97,23.84,1.98,0.000,0.020,0,0,0.000,0.000
39,93,22.14,1.72,0.000,0.018,0,0,0.000,0.000
39,94,22.55,1.78,0.000,0.018,0,0,0.000,0.000
39,91,21.36,1.59,0.000,0.017,0,0,0.000,0.000
40,0,20.07,0.00,0.000,0.000,0,0,0.000,0.000
39,95,22.98,1.81,0.000,0.018,0,0,0.000,0.000
39,98,24.29,2.06,0.000,0.020,0,0,0.000,0.000
39,99,24.73,2.20,0.000,0.021,0,0,0.000,0.000
39,100,25.19,2.23,0.000,0.021,0,0,0.000,0.000
39,96,23.40,1.88,0.000,0.019,0,0,0.000,0.000
40,5,21.20,3.90,0.152,0.031,1,0,0.152,0.000
40,6,21.44,3.76,0.152,0.030,1,0,0.152,0.000
40,7,21.69,3.69,0.152,0.030,1,0,0.152,0.000
40,3,20.73,4.12,0.159,0.031,1,0,0.159,0.000
40,8,21.94,3.78,0.159,0.030,1,0,0.159,0.000
40,9,22.20,4.00,0.159,0.031,1,0,0.159,0.000
40,11,22.75,3.79,0.166,0.031,1,0,0.166,0.000
40,12,23.03,3.81,0.166,0.030,1,0,0.166,0.000
40,4,20.96,5.74,0.186,0.034,1,0,0.186,0.000
40,13,23.32,3.93,0.166,0.030,1,0,0.166,0.000
40,16,24.24,3.93,0.172,0.031,1,0,0.172,0.000
40,10,22.48,3.87,0.159,0.031,1,0,0.159,0.000
40,15,23.92,3.86,0.172,0.031,1,0,0.172,0.000
40,17,24.56,3.93,0.172,0.031,1,0,0.172,0.000
40,14,23.62,3.85,0.172,0.030,1,0,0.172,0.000
40,18,24.89,3.92,0.179,0.031,1,0,0.179,0.000
40,19,25.23,3.98,0.179,0.031,1,0,0.179,0.000
40,20,25.59,3.97,0.186,0.031,1,0,0.186,0.000
40,21,25.95,4.06,0.186,0.031,1,0,0.186,0.000
40,22,26.32,4.06,0.186,0.031,1,0,0.186,0.000
40,23,26.70,4.09,0.192,0.032,1,0,0.192,0.000
40,24,27.09,4.08,0.192,0.031,1,0,0.192,0.000
40,25,27.51,4.08,0.192,0.031,1,0,0.192,0.000
40,26,27.93,4.17,0.199,0.032,1,0,0.199,0.000
40,27,28.36,4.19,0.199,0.032,1,0,0.199,0.000
40,28,28.81,4.19,0.205,0.032,1,0,0.205,0.000
40,29,29.27,4.24,0.205,0.032,1,0,0.205,0.000
40,32,30.75,4.38,0.219,0.032,1,0,0.219,0.000
40,30,29.75,4.25,0.212,0.032,1,0,0.212,0.000
40,33,31.29,4.35,0.219,0.033,1,0,0.219,0.000
40,31,30.24,4.30,0.212,0.032,1,0,0.212,0.000
40,34,31.83,4.44,0.225,0.033,1,0,0.225,0.000
39,1,20.27,40.00,1.000,0.300,3,3,1.000,1.000
40,35,32.40,4.41,0.225,0.033,1,0,0.225,0.000
39,2,20.51,40.00,1.000,0.300,3,3,1.000,1.000
40,36,32.98,4.54,0.232,0.033,1,0,0.232,0.000
40,37,33.59,4.59,0.232,0.034,1,0,0.232,0.000
40,38,34.22,4.63,0.239,0.034,1,0,0.239,0.000
40,39,34.88,4.61,0.239,0.034,1,0,0.239,0.000
40,40,35.55,4.55,0.245,0.034,1,0,0.245,0.000
40,42,36.98,4.69,0.245,0.034,1,0,0.245,0.000
40,41,36.25,4.69,0.245,0.034,1,0,0.245,0.000
40,43,37.73,4.82,0.252,0.034,1,0,0.252,0.000
40,44,38.51,4.75,0.258,0.035,1,0,0.258,0.000
40,45,39.32,4.85,0.258,0.035,1,0,0.258,0.000
40,46,40.16,4.88,0.258,0.035,1,0,0.258,0.000
40,47,41.03,4.90,0.258,0.035,1,0,0.258,0.000
40,48,41.93,4.90,0.265,0.035,1,0,0.265,0.000
40,50,41.55,4.93,0.265,0.035,1,0,0.265,0.000
40,49,42.36,4.86,0.265,0.035,1,0,0.265,0.000
40,51,40.70,4.98,0.265,0.036,1,0,0.265,0.000
40,52,39.85,4.96,0.265,0.035,1,0,0.265,0.000
40,53,38.99,4.92,0.258,0.036,1,0,0.258,0.000
40,55,37.15,4.91,0.252,0.035,1,0,0.252,0.000
40,54,38.07,4.92,0.252,0.035,1,0,0.252,0.000
40,56,36.22,4.97,0.252,0.035,1,0,0.252,0.000
40,60,32.38,4.69,0.225,0.034,1,0,0.225,0.000
40,58,34.31,4.77,0.239,0.034,1,0,0.239,0.000
40,57,35.27,4.81,0.245,0.034,1,0,0.245,0.000
40,59,33.35,4.73,0.239,0.034,1,0,0.239,0.000
40,62,30.46,4.51,0.212,0.033,1,0,0.212,0.000
40,61,31.41,4.55,0.225,0.034,1,0,0.225,0.000
40,65,27.66,4.19,0.192,0.032,1,0,0.192,0.000
40,67,25.92,3.98,0.172,0.031,1,0,0.172,0.000
40,63,29.51,4.41,0.212,0.032,1,0,0.212,0.000
40,66,26.78,4.17,0.186,0.031,1,0,0.186,0.000
40,64,28.58,4.35,0.199,0.032,1,0,0.199,0.000
40,68,25.10,3.88,0.159,0.031,1,0,0.159,0.000
40,79,19.33,2.93,0.027,0.022,0,1,0.027,0.000
40,73,21.64,3.46,0.106,0.029,0,1,0.106,0.000
40,80,19.15,2.63,0.007,0.020,0,1,0.007,0.000
40,78,19.56,3.14,0.046,0.025,0,1,0.046,0.000
40,69,24.31,3.73,0.152,0.030,1,0,0.152,0.000
40,72,22.23,3.46,0.119,0.028,0,1,0.119,0.000
40,81,19.04,2.06,0.000,0.015,0,0,0.000,0.000
40,70,23.57,3.69,0.139,0.030,1,0,0.139,0.000
40,71,22.87,3.56,0.126,0.029,0,1,0.126,0.000
40,82,18.98,1.16,0.000,0.013,0,0,0.000,0.000
40,83,18.98,1.20,0.000,0.014,0,0,0.000,0.000
40,77,19.86,3.22,0.053,0.026,0,1,0.053,0.000
40,74,21.10,3.40,0.093,0.028,0,1,0.093,0.000
40,75,20.63,3.35,0.080,0.027,0,1,0.080,0.000
40,76,20.21,3.31,0.066,0.027,0,1,0.066,0.000
40,85,19.11,1.25,0.000,0.014,0,0,0.000,0.000
40,84,19.02,1.23,0.000,0.014,0,0,0.000,0.000
40,86,19.25,1.31,0.000,0.014,0,0,0.000,0.000
40,87,19.43,1.36,0.000,0.015,0,0,0.000,0.000
40,88,19.64,1.38,0.000,0.015,0,0,0.000,0.000
40,89,19.89,1.44,0.000,0.015,0,0,0.000,0.000
40,90,20.16,1.50,0.000,0.016,0,0,0.000,0.000
40,91,20.46,1.54,0.000,0.016,0,0,0.000,0.000
40,93,21.13,1.65,0.000,0.017,0,0,0.000,0.000
40,92,20.79,1.58,0.000,0.016,0,0,0.000,0.000
40,94,21.50,1.70,0.000,0.017,0,0,0.000,0.000
40,95,21.87,1.75,0.000,0.018,0,0,0.000,0.000
40,98,23.08,1.96,0.000,0.019,0,0,0.000,0.000
40,99,23.50,2.06,0.000,0.020,0,0,0.000,0.000
40,96,22.27,1.84,0.000,0.018,0,0,0.000,0.000
40,100,23.94,2.12,0.000,0.020,0,0,0.000,0.000
40,97,22.67,1.88,0.000,0.019,0,0,0.000,0.000
41,0,20.07,0.00,0.000,0.000,0,0,0.000,0.000
41,5,21.18,3.87,0.146,0.031,1,0,0.146,0.000
41,8,21.92,3.66,0.146,0.030,1,0,0.146,0.000
41,7,21.67,3.64,0.146,0.030,1,0,0.146,0.000
41,6,21.42,3.72,0.146,0.030,1,0,0.146,0.000
41,9,22.18,3.86,0.152,0.030,1,0,0.152,0.000
41,11,22.72,3.73,0.152,0.030,1,0,0.152,0.000
41,3,20.72,4.02,0.152,0.031,1,0,0.152,0.000
41,10,22.45,3.77,0.152,0.030,1,0,0.152,0.000
41,12,22.99,3.76,0.159,0.030,1,0,0.159,0.000
41,14,23.57,3.77,0.159,0.030,1,0,0.159,0.000
41,13,23.28,3.85,0.166,0.029,1,0,0.166,0.000
41,15,23.88,3.75,0.166,0.030,1,0,0.166,0.000
41,16,24.19,3.80,0.166,0.030,1,0,0.166,0.000
41,4,20.95,5.58,0.159,0.033,1,0,0.159,0.000
41,18,24.83,3.82,0.172,0.031,1,0,0.172,0.000
41,17,24.51,3.82,0.166,0.030,1,0,0.166,0.000
41,19,25.17,3.85,0.172,0.030,1,0,0.172,0.000
41,20,25.52,3.92,0.172,0.031,1,0,0.172,0.000
41,21,25.87,3.93,0.179,0.031,1,0,0.179,0.000
41,22,26.24,3.97,0.179,0.031,1,0,0.179,0.000
41,23,26.62,4.01,0.179,0.031,1,0,0.179,0.000
41,24,27.01,3.99,0.186,0.031,1,0,0.186,0.000
41,25,27.41,4.10,0.186,0.031,1,0,0.186,0.000
41,26,27.83,4.14,0.192,0.031,1,0,0.192,0.000
41,27,28.25,4.09,0.192,0.032,1,0,0.192,0.000
41,28,28.69,4.13,0.199,0.032,1,0,0.199,0.000
41,29,29.15,4.16,0.199,0.032,1,0,0.199,0.000
41,30,29.62,4.20,0.205,0.032,1,0,0.205,0.000
41,31,30.11,4.23,0.205,0.032,1,0,0.205,0.000
41,32,30.61,4.33,0.212,0.033,1,0,0.212,0.000
41,33,31.13,4.31,0.212,0.033,1,0,0.212,0.000
41,34,31.68,4.40,0.219,0.033,1,0,0.219,0.000
41,35,32.23,4.39,0.219,0.033,1,0,0.219,0.000
40,1,20.27,40.00,1.000,0.300,3,3,1.000,1.000
41,36,32.81,4.46,0.225,0.033,1,0,0.225,0.000
41,37,33.41,4.43,0.225,0.033,1,0,0.225,0.000
40,2,20.50,40.00,1.000,0.300,3,3,1.000,1.000
41,38,34.03,4.49,0.232,0.033,1,0,0.232,0.000
41,39,34.67,4.55,0.232,0.034,1,0,0.232,0.000
41,40,35.34,4.55,0.239,0.034,1,0,0.239,0.000
41,41,36.03,4.60,0.239,0.034,1,0,0.239,0.000
41,42,36.75,4.73,0.245,0.034,1,0,0.245,0.000
41,43,37.49,4.70,0.245,0.034,1,0,0.245,0.000
41,44,38.26,4.71,0.252,0.035,1,0,0.252,0.000
41,45,39.07,4.75,0.252,0.035,1,0,0.252,0.000
41,46,39.89,4.84,0.258,0.035,1,0,0.258,0.000
41,47,40.76,4.90,0.258,0.035,1,0,0.258,0.000
41,48,41.65,4.92,0.258,0.035,1,0,0.258,0.000
41,49,42.56,4.92,0.265,0.035,1,0,0.265,0.000
41,50,43.52,4.94,0.265,0.036,1,0,0.265,0.000
41,51,42.79,4.96,0.265,0.036,1,0,0.265,0.000
41,52,41.93,4.91,0.265,0.036,1,0,0.265,0.000
41,53,41.04,4.92,0.265,0.035,1,0,0.265,0.000
41,54,40.13,4.94,0.258,0.035,1,0,0.258,0.000
41,56,38.24,4.95,0.252,0.035,1,0,0.252,0.000
41,57,37.27,4.93,0.252,0.035,1,0,0.252,0.000
41,55,39.19,4.99,0.252,0.035,1,0,0.252,0.000
41,59,35.29,4.74,0.239,0.034,1,0,0.239,0.000
41,60,34.29,4.68,0.232,0.034,1,0,0.232,0.000
41,58,36.28,4.86,0.245,0.035,1,0,0.245,0.000
41,63,31.28,4.46,0.212,0.033,1,0,0.212,0.000
41,62,32.28,4.60,0.225,0.033,1,0,0.225,0.000
41,64,30.31,4.37,0.205,0.033,1,0,0.205,0.000
41,61,33.28,4.67,0.225,0.034,1,0,0.225,0.000
41,67,27.46,4.07,0.179,0.031,1,0,0.179,0.000
41,78,20.07,3.20,0.053,0.025,0,1,0.053,0.000
41,80,19.43,2.71,0.013,0.021,0,1,0.013,0.000
41,77,20.48,3.28,0.060,0.026,0,1,0.060,0.000
41,66,28.39,4.17,0.186,0.032,1,0,0.186,0.000
41,79,19.72,2.99,0.033,0.023,0,1,0.033,0.000
41,65,29.33,4.32,0.199,0.032,1,0,0.199,0.000
41,81,19.20,2.21,0.000,0.017,0,0,0.000,0.000
41,82,19.03,1.16,0.000,0.013,0,0,0.000,0.000
41,76,20.94,3.31,0.073,0.027,0,1,0.073,0.000
41,83,18.92,1.20,0.000,0.013,0,0,0.000,0.000
41,75,21.47,3.38,0.086,0.027,0,1,0.086,0.000
41,72,23.37,3.51,0.126,0.029,0,1,0.126,0.000
41,74,22.05,3.40,0.099,0.029,0,1,0.099,0.000
41,73,22.68,3.46,0.113,0.028,0,1,0.113,0.000
41,71,24.10,3.60,0.133,0.029,0,1,0.133,0.000
41,70,24.88,3.73,0.146,0.030,1,0,0.146,0.000
41,69,25.71,3.90,0.159,0.030,1,0,0.159,0.000
41,84,18.86,1.22,0.000,0.014,0,0,0.000,0.000
41,85,18.85,1.23,0.000,0.014,0,0,0.000,0.000
41,87,18.97,1.30,0.000,0.014,0,0,0.000,0.000
41,86,18.89,1.28,0.000,0.014,0,0,0.000,0.000
41,88,19.10,1.36,0.000,0.014,0,0,0.000,0.000
41,91,19.70,1.48,0.000,0.015,0,0,0.000,0.000
41,92,19.95,1.55,0.000,0.016,0,0,0.000,0.000
41,90,19.46,1.44,0.000,0.015,0,0,0.000,0.000
41,68,26.57,4.02,0.172,0.031,1,0,0.172,0.000
41,89,19.26,1.40,0.000,0.015,0,0,0.000,0.000
41,93,20.24,1.61,0.000,0.016,0,0,0.000,0.000
41,94,20.55,1.62,0.000,0.016,0,0,0.000,0.000
41,96,21.22,1.74,0.000,0.017,0,0,0.000,0.000
41,95,20.88,1.70,0.000,0.017,0,0,0.000,0.000
41,98,21.95,1.91,0.000,0.018,0,0,0.000,0.000
41,97,21.58,1.85,0.000,0.018,0,0,0.000,0.000
41,99,22.35,1.95,0.000,0.019,0,0,0.000,0.000
42,2,20.49,40.00,1.000,0.300,0,0,0.000,0.000
42,0,20.06,0.00,0.000,0.000,0,0,0.000,0.000
41,100,22.72,2.01,0.000,0.019,0,0,0.000,0.000
42,5,21.17,3.76,0.133,0.030,1,0,0.133,0.000
42,6,21.41,3.70,0.139,0.030,1,0,0.139,0.000
42,8,21.90,3.59,0.139,0.030,1,0,0.139,0.000
42,7,21.65,3.60,0.139,0.030,1,0,0.139,0.000
42,10,22.42,3.72,0.146,0.030,1,0,0.146,0.000
42,11,22.68,3.67,0.146,0.030,1,0,0.146,0.000
42,3,20.71,3.96,0.146,0.031,1,0,0.146,0.000
42,9,22.16,3.92,0.139,0.030,1,0,0.139,0.000
42,12,22.96,3.69,0.146,0.030,1,0,0.146,0.000
42,4,20.94,5.08,0.146,0.030,1,0,0.146,0.000
42,13,23.24,3.75,0.152,0.028,1,0,0.152,0.000
42,14,23.53,3.68,0.152,0.030,1,0,0.152,0.000
42,15,23.83,3.68,0.152,0.030,1,0,0.152,0.000
42,16,24.14,3.74,0.159,0.030,1,0,0.159,0.000
42,19,25.10,3.77,0.166,0.031,1,0,0.166,0.000
42,17,24.45,3.82,0.159,0.030,1,0,0.159,0.000
42,18,24.77,3.77,0.159,0.030,1,0,0.159,0.000
42,20,25.45,3.82,0.166,0.030,1,0,0.166,0.000
42,21,25.80,3.77,0.172,0.030,1,0,0.172,0.000
42,22,26.16,3.85,0.172,0.030,1,0,0.172,0.000
42,23,26.53,3.92,0.172,0.031,1,0,0.172,0.000
42,24,26.92,3.97,0.179,0.031,1,0,0.179,0.000
42,25,27.31,3.93,0.179,0.031,1,0,0.179,0.000
42,26,27.72,4.05,0.186,0.031,1,0,0.186,0.000
42,27,28.14,4.07,0.186,0.031,1,0,0.186,0.000
42,28,28.58,4.02,0.186,0.031,1,0,0.186,0.000
42,29,29.03,4.12,0.192,0.032,1,0,0.192,0.000
42,30,29.49,4.14,0.192,0.032,1,0,0.192,0.000
42,32,30.46,4.15,0.199,0.032,1,0,0.199,0.000
42,31,29.96,4.17,0.199,0.032,1,0,0.199,0.000
42,34,31.51,4.25,0.205,0.032,1,0,0.205,0.000
42,35,32.06,4.32,0.212,0.032,1,0,0.212,0.000
42,33,30.98,4.24,0.205,0.032,1,0,0.205,0.000
42,36,32.63,4.26,0.219,0.032,1,0,0.219,0.000
42,37,33.22,4.39,0.219,0.033,1,0,0.219,0.000
42,38,33.83,4.45,0.225,0.033,1,0,0.225,0.000
42,39,34.47,4.45,0.225,0.033,1,0,0.225,0.000
41,1,20.26,40.00,1.000,0.300,3,3,1.000,1.000
42,40,35.12,4.52,0.232,0.033,1,0,0.232,0.000
42,41,35.80,4.53,0.232,0.034,1,0,0.232,0.000
42,42,36.51,4.57,0.239,0.034,1,0,0.239,0.000
42,43,37.24,4.64,0.245,0.034,1,0,0.245,0.000
42,44,38.01,4.73,0.245,0.034,1,0,0.245,0.000
42,45,38.80,4.70,0.252,0.034,1,0,0.252,0.000
42,46,39.61,4.80,0.252,0.034,1,0,0.252,0.000
41,2,20.50,40.00,1.000,0.300,3,3,1.000,1.000
42,47,40.46,4.79,0.258,0.035,1,0,0.258,0.000
42,48,41.34,4.81,0.258,0.035,1,0,0.258,0.000
42,49,42.25,4.73,0.258,0.035,1,0,0.258,0.000
42,50,43.20,4.87,0.265,0.035,1,0,0.265,0.000
42,51,44.16,4.90,0.258,0.035,1,0,0.258,0.000
42,52,44.05,4.89,0.265,0.035,1,0,0.265,0.000
42,53,43.15,4.95,0.265,0.035,1,0,0.265,0.000
42,54,42.22,4.90,0.265,0.035,1,0,0.265,0.000
42,55,41.28,4.93,0.258,0.036,1,0,0.258,0.000
42,57,39.32,4.91,0.252,0.035,1,0,0.252,0.000
42,61,35.23,4.69,0.232,0.034,1,0,0.232,0.000
42,60,36.27,4.75,0.239,0.034,1,0,0.239,0.000
42,62,34.19,4.66,0.225,0.034,1,0,0.225,0.000
42,58,38.31,4.94,0.252,0.035,1,0,0.252,0.000
42,63,33.15,4.53,0.219,0.034,1,0,0.219,0.000
42,56,40.31,4.88,0.252,0.035,1,0,0.252,0.000
42,64,32.13,4.52,0.212,0.033,1,0,0.212,0.000
42,66,30.10,4.28,0.199,0.032,1,0,0.199,0.000
42,71,25.48,3.74,0.146,0.030,1,0,0.146,0.000
42,70,26.34,3.84,0.159,0.030,1,0,0.159,0.000
42,65,31.11,4.41,0.205,0.033,1,0,0.205,0.000
42,69,27.24,3.94,0.172,0.031,1,0,0.172,0.000
42,59,37.29,4.87,0.245,0.035,1,0,0.245,0.000
42,83,19.07,1.18,0.000,0.014,0,0,0.000,0.000
42,72,24.66,3.57,0.133,0.029,0,1,0.133,0.000
42,79,20.32,3.06,0.040,0.024,0,1,0.040,0.000
42,81,19.58,2.38,0.000,0.018,0,0,0.000,0.000
42,80,19.92,2.78,0.020,0.021,0,1,0.020,0.000
42,84,18.90,1.22,0.000,0.014,0,0,0.000,0.000
42,77,21.29,3.31,0.066,0.026,0,1,0.066,0.000
42,67,29.12,4.16,0.186,0.031,1,0,0.186,0.000
42,82,19.30,1.16,0.000,0.013,0,0,0.000,0.000
42,78,20.78,3.22,0.060,0.026,0,1,0.060,0.000
42,85,18.78,1.23,0.000,0.014,0,0,0.000,0.000
42,74,23.16,3.44,0.106,0.029,0,1,0.106,0.000
42,87,18.71,1.29,0.000,0.014,0,0,0.000,0.000
42,68,28.17,4.04,0.179,0.031,1,0,0.179,0.000
42,76,21.86,3.35,0.080,0.027,0,1,0.080,0.000
42,75,22.49,3.39,0.093,0.028,0,1,0.093,0.000
42,86,18.72,1.26,0.000,0.014,0,0,0.000,0.000
42,73,23.89,3.51,0.119,0.029,0,1,0.119,0.000
42,88,18.74,1.35,0.000,0.014,0,0,0.000,0.000
42,89,18.81,1.36,0.000,0.014,0,0,0.000,0.000
42,90,18.93,1.41,0.000,0.015,0,0,0.000,0.000
42,91,19.07,1.45,0.000,0.015,0,0,0.000,0.000
42,92,19.26,1.48,0.000,0.015,0,0,0.000,0.000
42,93,19.48,1.52,0.000,0.016,0,0,0.000,0.000
42,94,19.72,1.58,0.000,0.016,0,0,0.000,0.000
42,95,19.99,1.61,0.000,0.016,0,0,0.000,0.000
42,96,20.28,1.69,0.000,0.017,0,0,0.000,0.000
42,99,21.24,1.86,0.000,0.018,0,0,0.000,0.000
42,98,20.91,1.80,0.000,0.017,0,0,0.000,0.000
43,0,20.06,0.00,0.000,0.000,0,0,0.000,0.000
42,100,21.60,1.89,0.000,0.018,0,0,0.000,0.000
42,97,20.59,1.70,0.000,0.017,0,0,0.000,0.000
43,2,20.49,40.00,1.000,0.300,0,0,0.000,0.000
43,5,21.16,3.66,0.126,0.030,0,1,0.126,0.000
43,6,21.39,3.62,0.126,0.030,0,1,0.126,0.000
43,7,21.63,3.49,0.126,0.029,0,1,0.126,0.000
43,8,21.88,3.55,0.126,0.030,1,0,0.126,0.000
43,9,22.13,3.82,0.133,0.030,1,0,0.133,0.000
43,10,22.39,3.63,0.133,0.029,1,0,0.133,0.000
43,4,20.93,5.13,0.133,0.030,1,0,0.133,0.000
43,3,20.71,3.99,0.139,0.031,1,0,0.139,0.000
43,11,22.65,3.64,0.133,0.030,1,0,0.133,0.000
43,12,22.93,3.63,0.139,0.030,1,0,0.139,0.000
43,14,23.49,3.66,0.146,0.030,1,0,0.146,0.000
43,13,23.20,3.77,0.139,0.029,1,0,0.139,0.000
43,15,23.78,3.61,0.146,0.030,1,0,0.146,0.000
43,16,24.08,3.72,0.152,0.030,1,0,0.152,0.000
43,17,24.39,3.66,0.152,0.030,1,0,0.152,0.000
43,19,25.04,3.77,0.152,0.030,1,0,0.152,0.000
43,18,24.71,3.72,0.152,0.030,1,0,0.152,0.000
43,20,25.37,3.71,0.159,0.030,1,0,0.159,0.000
43,21,25.72,3.75,0.159,0.030,1,0,0.159,0.000
43,22,26.08,3.84,0.166,0.030,1,0,0.166,0.000
43,23,26.44,3.86,0.166,0.031,1,0,0.166,0.000
43,24,26.82,3.83,0.172,0.030,1,0,0.172,0.000
43,25,27.21,3.89,0.172,0.031,1,0,0.172,0.000
43,26,27.62,3.97,0.172,0.030,1,0,0.172,0.000
43,27,28.03,3.96,0.179,0.031,1,0,0.179,0.000
43,28,28.46,3.93,0.179,0.030,1,0,0.179,0.000
43,29,28.90,3.95,0.186,0.031,1,0,0.186,0.000
43,30,29.35,4.08,0.186,0.031,1,0,0.186,0.000
43,31,29.83,3.96,0.192,0.031,1,0,0.192,0.000
43,32,30.32,4.15,0.192,0.032,1,0,0.192,0.000
43,33,30.81,4.17,0.192,0.032,1,0,0.192,0.000
43,34,31.34,4.19,0.199,0.032,1,0,0.199,0.000
43,35,31.88,4.17,0.205,0.032,1,0,0.205,0.000
43,36,32.45,4.27,0.205,0.032,1,0,0.205,0.000
43,37,33.02,4.38,0.212,0.032,1,0,0.212,0.000
43,38,33.63,4.32,0.212,0.033,1,0,0.212,0.000
43,39,34.24,4.36,0.219,0.033,1,0,0.219,0.000
43,40,34.90,4.46,0.225,0.033,1,0,0.225,0.000
43,41,35.57,4.48,0.225,0.032,1,0,0.225,0.000
43,42,36.26,4.53,0.232,0.033,1,0,0.232,0.000
43,43,36.99,4.57,0.232,0.033,1,0,0.232,0.000
43,44,37.73,4.58,0.239,0.034,1,0,0.239,0.000
43,45,38.51,4.59,0.245,0.034,1,0,0.245,0.000
43,46,39.32,4.66,0.245,0.034,1,0,0.245,0.000
43,47,40.16,4.77,0.252,0.034,1,0,0.252,0.000
43,50,42.86,4.82,0.258,0.035,1,0,0.258,0.000
43,48,41.03,4.83,0.252,0.034,1,0,0.252,0.000
43,51,43.83,4.91,0.258,0.035,1,0,0.258,0.000
43,52,44.83,4.88,0.265,0.035,1,0,0.265,0.000
